LastName,FirstName,DatasetID,Dataset,SpeciesName,AccSpeciesID,AccSpeciesName,ObservationID,ObsDataID,TraitID,TraitName,DataID,DataName,OriglName,OrigValueStr,OrigUnitStr,ValueKindName,OrigUncertaintyStr,UncertaintyName,Replicates,StdValue,UnitName,RelUncertaintyPercent,OrigObsDataID,ErrorRisk,Reference,Comment,StdValueStr,X
Blumenthal,Dana,296,"Northern mixed-grass prairie species traits - Wyoming, USA",Bouteloua gracilis,7911,Bouteloua gracilis,2464317,20058838,14,Leaf nitrogen (N) content per leaf dry mass,15,Leaf nitrogen content per dry mass (Nmass),Leaf N content per dry mass (mg/g),15.57488203,mg/g,Single,NA,,,15.57488203,mg/g,NA,NA,1.52457,unpub.,petioles and rachis included ,,NA
Blumenthal,Dana,296,"Northern mixed-grass prairie species traits - Wyoming, USA",Bouteloua gracilis,7911,Bouteloua gracilis,2464317,20058839,13,Leaf carbon (C) content per leaf dry mass,14,Leaf carbon content per dry mass,Leaf C content per dry mass (mg/g),412.5309176,mg/g,Single,NA,,,412.5309176,mg/g,NA,NA,1.50672,unpub.,petioles and rachis included ,,NA
Blumenthal,Dana,296,"Northern mixed-grass prairie species traits - Wyoming, USA",Bouteloua gracilis,7911,Bouteloua gracilis,2464318,20058843,NA,,59,Latitude,Latitude,41.183333,,,NA,,,41.183333,,NA,NA,NA,unpub.,,,NA
Blumenthal,Dana,296,"Northern mixed-grass prairie species traits - Wyoming, USA",Bouteloua gracilis,7911,Bouteloua gracilis,2464318,20058844,NA,,60,Longitude,Longitude,-104.9,,,NA,,,-104.9,,NA,NA,NA,unpub.,,,NA
Blumenthal,Dana,296,"Northern mixed-grass prairie species traits - Wyoming, USA",Bouteloua gracilis,7911,Bouteloua gracilis,2464318,20058860,14,Leaf nitrogen (N) content per leaf dry mass,15,Leaf nitrogen content per dry mass (Nmass),Leaf N content per dry mass (mg/g),18.25866113,mg/g,Single,NA,,,18.25866113,mg/g,NA,NA,0.575729,unpub.,petioles and rachis included ,,NA
Blumenthal,Dana,296,"Northern mixed-grass prairie species traits - Wyoming, USA",Bouteloua gracilis,7911,Bouteloua gracilis,2464318,20058861,13,Leaf carbon (C) content per leaf dry mass,14,Leaf carbon content per dry mass,Leaf C content per dry mass (mg/g),434.8377637,mg/g,Single,NA,,,434.8377637,mg/g,NA,NA,0.432085,unpub.,petioles and rachis included ,,NA
Blumenthal,Dana,296,"Northern mixed-grass prairie species traits - Wyoming, USA",Bouteloua gracilis,7911,Bouteloua gracilis,2464319,20058865,NA,,59,Latitude,Latitude,41.183333,,,NA,,,41.183333,,NA,NA,NA,unpub.,,,NA
Blumenthal,Dana,296,"Northern mixed-grass prairie species traits - Wyoming, USA",Bouteloua gracilis,7911,Bouteloua gracilis,2464319,20058866,NA,,60,Longitude,Longitude,-104.9,,,NA,,,-104.9,,NA,NA,NA,unpub.,,,NA
Blumenthal,Dana,296,"Northern mixed-grass prairie species traits - Wyoming, USA",Bouteloua gracilis,7911,Bouteloua gracilis,2464319,20058882,14,Leaf nitrogen (N) content per leaf dry mass,15,Leaf nitrogen content per dry mass (Nmass),Leaf N content per dry mass (mg/g),16.02066577,mg/g,Single,NA,,,16.02066577,mg/g,NA,NA,1.35614,unpub.,petioles and rachis included ,,NA
Blumenthal,Dana,296,"Northern mixed-grass prairie species traits - Wyoming, USA",Bouteloua gracilis,7911,Bouteloua gracilis,2464319,20058883,13,Leaf carbon (C) content per leaf dry mass,14,Leaf carbon content per dry mass,Leaf C content per dry mass (mg/g),414.3988279,mg/g,Single,NA,,,414.3988279,mg/g,NA,NA,1.41128,unpub.,petioles and rachis included ,,NA
Blumenthal,Dana,296,"Northern mixed-grass prairie species traits - Wyoming, USA",Bouteloua gracilis,7911,Bouteloua gracilis,2464320,20058887,NA,,59,Latitude,Latitude,41.183333,,,NA,,,41.183333,,NA,NA,NA,unpub.,,,NA
Blumenthal,Dana,296,"Northern mixed-grass prairie species traits - Wyoming, USA",Bouteloua gracilis,7911,Bouteloua gracilis,2464320,20058888,NA,,60,Longitude,Longitude,-104.9,,,NA,,,-104.9,,NA,NA,NA,unpub.,,,NA
Blumenthal,Dana,296,"Northern mixed-grass prairie species traits - Wyoming, USA",Bouteloua gracilis,7911,Bouteloua gracilis,2464320,20058904,14,Leaf nitrogen (N) content per leaf dry mass,15,Leaf nitrogen content per dry mass (Nmass),Leaf N content per dry mass (mg/g),13.8762137,mg/g,Single,NA,,,13.8762137,mg/g,NA,NA,2.21381,unpub.,petioles and rachis included ,,NA
Blumenthal,Dana,296,"Northern mixed-grass prairie species traits - Wyoming, USA",Bouteloua gracilis,7911,Bouteloua gracilis,2464320,20058905,13,Leaf carbon (C) content per leaf dry mass,14,Leaf carbon content per dry mass,Leaf C content per dry mass (mg/g),425.3504803,mg/g,Single,NA,,,425.3504803,mg/g,NA,NA,0.860247,unpub.,petioles and rachis included ,,NA
Blumenthal,Dana,296,"Northern mixed-grass prairie species traits - Wyoming, USA",Bouteloua gracilis,7911,Bouteloua gracilis,2464321,20058909,NA,,59,Latitude,Latitude,41.183333,,,NA,,,41.183333,,NA,NA,NA,unpub.,,,NA
Blumenthal,Dana,296,"Northern mixed-grass prairie species traits - Wyoming, USA",Bouteloua gracilis,7911,Bouteloua gracilis,2464321,20058910,NA,,60,Longitude,Longitude,-104.9,,,NA,,,-104.9,,NA,NA,NA,unpub.,,,NA
Blumenthal,Dana,296,"Northern mixed-grass prairie species traits - Wyoming, USA",Bouteloua gracilis,7911,Bouteloua gracilis,2464321,20058926,14,Leaf nitrogen (N) content per leaf dry mass,15,Leaf nitrogen content per dry mass (Nmass),Leaf N content per dry mass (mg/g),12.87090788,mg/g,Single,NA,,,12.87090788,mg/g,NA,NA,2.66266,unpub.,petioles and rachis included ,,NA
Blumenthal,Dana,296,"Northern mixed-grass prairie species traits - Wyoming, USA",Bouteloua gracilis,7911,Bouteloua gracilis,2464321,20058927,13,Leaf carbon (C) content per leaf dry mass,14,Leaf carbon content per dry mass,Leaf C content per dry mass (mg/g),417.7281104,mg/g,Single,NA,,,417.7281104,mg/g,NA,NA,1.24224,unpub.,petioles and rachis included ,,NA
Blumenthal,Dana,296,"Northern mixed-grass prairie species traits - Wyoming, USA",Bouteloua gracilis,7911,Bouteloua gracilis,2464322,20058931,NA,,59,Latitude,Latitude,41.183333,,,NA,,,41.183333,,NA,NA,NA,unpub.,,,NA
Blumenthal,Dana,296,"Northern mixed-grass prairie species traits - Wyoming, USA",Bouteloua gracilis,7911,Bouteloua gracilis,2464322,20058932,NA,,60,Longitude,Longitude,-104.9,,,NA,,,-104.9,,NA,NA,NA,unpub.,,,NA
Blumenthal,Dana,296,"Northern mixed-grass prairie species traits - Wyoming, USA",Bouteloua gracilis,7911,Bouteloua gracilis,2464322,20058948,14,Leaf nitrogen (N) content per leaf dry mass,15,Leaf nitrogen content per dry mass (Nmass),Leaf N content per dry mass (mg/g),15.03011399,mg/g,Single,NA,,,15.03011399,mg/g,NA,NA,1.73706,unpub.,petioles and rachis included ,,NA
Blumenthal,Dana,296,"Northern mixed-grass prairie species traits - Wyoming, USA",Bouteloua gracilis,7911,Bouteloua gracilis,2464322,20058949,13,Leaf carbon (C) content per leaf dry mass,14,Leaf carbon content per dry mass,Leaf C content per dry mass (mg/g),414.5949818,mg/g,Single,NA,,,414.5949818,mg/g,NA,NA,1.40128,unpub.,petioles and rachis included ,,NA
Blumenthal,Dana,296,"Northern mixed-grass prairie species traits - Wyoming, USA",Bouteloua gracilis,7911,Bouteloua gracilis,2464323,20058953,NA,,59,Latitude,Latitude,41.183333,,,NA,,,41.183333,,NA,NA,NA,unpub.,,,NA
Blumenthal,Dana,296,"Northern mixed-grass prairie species traits - Wyoming, USA",Bouteloua gracilis,7911,Bouteloua gracilis,2464323,20058954,NA,,60,Longitude,Longitude,-104.9,,,NA,,,-104.9,,NA,NA,NA,unpub.,,,NA
Blumenthal,Dana,296,"Northern mixed-grass prairie species traits - Wyoming, USA",Bouteloua gracilis,7911,Bouteloua gracilis,2464323,20058970,14,Leaf nitrogen (N) content per leaf dry mass,15,Leaf nitrogen content per dry mass (Nmass),Leaf N content per dry mass (mg/g),14.89483764,mg/g,Single,NA,,,14.89483764,mg/g,NA,NA,1.79102,unpub.,petioles and rachis included ,,NA
Blumenthal,Dana,296,"Northern mixed-grass prairie species traits - Wyoming, USA",Bouteloua gracilis,7911,Bouteloua gracilis,2464323,20058971,13,Leaf carbon (C) content per leaf dry mass,14,Leaf carbon content per dry mass,Leaf C content per dry mass (mg/g),411.5530138,mg/g,Single,NA,,,411.5530138,mg/g,NA,NA,1.55685,unpub.,petioles and rachis included ,,NA
Blumenthal,Dana,296,"Northern mixed-grass prairie species traits - Wyoming, USA",Bouteloua gracilis,7911,Bouteloua gracilis,2464324,20058975,NA,,59,Latitude,Latitude,41.183333,,,NA,,,41.183333,,NA,NA,NA,unpub.,,,NA
Blumenthal,Dana,296,"Northern mixed-grass prairie species traits - Wyoming, USA",Bouteloua gracilis,7911,Bouteloua gracilis,2464324,20058976,NA,,60,Longitude,Longitude,-104.9,,,NA,,,-104.9,,NA,NA,NA,unpub.,,,NA
Blumenthal,Dana,296,"Northern mixed-grass prairie species traits - Wyoming, USA",Bouteloua gracilis,7911,Bouteloua gracilis,2464324,20058992,14,Leaf nitrogen (N) content per leaf dry mass,15,Leaf nitrogen content per dry mass (Nmass),Leaf N content per dry mass (mg/g),12.88482404,mg/g,Single,NA,,,12.88482404,mg/g,NA,20058926,2.66266,unpub.,petioles and rachis included ,,NA
Blumenthal,Dana,296,"Northern mixed-grass prairie species traits - Wyoming, USA",Bouteloua gracilis,7911,Bouteloua gracilis,2464324,20058993,13,Leaf carbon (C) content per leaf dry mass,14,Leaf carbon content per dry mass,Leaf C content per dry mass (mg/g),416.5666886,mg/g,Single,NA,,,416.5666886,mg/g,NA,NA,1.30106,unpub.,petioles and rachis included ,,NA
Blumenthal,Dana,296,"Northern mixed-grass prairie species traits - Wyoming, USA",Bouteloua gracilis,7911,Bouteloua gracilis,2464325,20058997,NA,,59,Latitude,Latitude,41.183333,,,NA,,,41.183333,,NA,NA,NA,unpub.,,,NA
Blumenthal,Dana,296,"Northern mixed-grass prairie species traits - Wyoming, USA",Bouteloua gracilis,7911,Bouteloua gracilis,2464325,20058998,NA,,60,Longitude,Longitude,-104.9,,,NA,,,-104.9,,NA,NA,NA,unpub.,,,NA
Blumenthal,Dana,296,"Northern mixed-grass prairie species traits - Wyoming, USA",Bouteloua gracilis,7911,Bouteloua gracilis,2464325,20059014,14,Leaf nitrogen (N) content per leaf dry mass,15,Leaf nitrogen content per dry mass (Nmass),Leaf N content per dry mass (mg/g),16.33711839,mg/g,Single,NA,,,16.33711839,mg/g,NA,NA,1.2394,unpub.,petioles and rachis included ,,NA
Blumenthal,Dana,296,"Northern mixed-grass prairie species traits - Wyoming, USA",Bouteloua gracilis,7911,Bouteloua gracilis,2464325,20059015,13,Leaf carbon (C) content per leaf dry mass,14,Leaf carbon content per dry mass,Leaf C content per dry mass (mg/g),424.1091022,mg/g,Single,NA,,,424.1091022,mg/g,NA,NA,0.921989,unpub.,petioles and rachis included ,,NA
Blumenthal,Dana,296,"Northern mixed-grass prairie species traits - Wyoming, USA",Bouteloua gracilis,7911,Bouteloua gracilis,2464326,20059019,NA,,59,Latitude,Latitude,41.183333,,,NA,,,41.183333,,NA,NA,NA,unpub.,,,NA
Blumenthal,Dana,296,"Northern mixed-grass prairie species traits - Wyoming, USA",Bouteloua gracilis,7911,Bouteloua gracilis,2464326,20059020,NA,,60,Longitude,Longitude,-104.9,,,NA,,,-104.9,,NA,NA,NA,unpub.,,,NA
Blumenthal,Dana,296,"Northern mixed-grass prairie species traits - Wyoming, USA",Bouteloua gracilis,7911,Bouteloua gracilis,2464326,20059036,14,Leaf nitrogen (N) content per leaf dry mass,15,Leaf nitrogen content per dry mass (Nmass),Leaf N content per dry mass (mg/g),11.92311308,mg/g,Single,NA,,,11.92311308,mg/g,NA,NA,3.11918,unpub.,petioles and rachis included ,,NA
Blumenthal,Dana,296,"Northern mixed-grass prairie species traits - Wyoming, USA",Bouteloua gracilis,7911,Bouteloua gracilis,2464326,20059037,13,Leaf carbon (C) content per leaf dry mass,14,Leaf carbon content per dry mass,Leaf C content per dry mass (mg/g),283.4892719,mg/g,Single,NA,,,283.4892719,mg/g,NA,NA,9.43143,unpub.,petioles and rachis included ,,NA
Maire,Vincent,342,Photosynthesis Traits Worldwide,Quercus minima,45432,Quercus minima,2501185,20608528,NA,,59,Latitude,Latitude,29.63,,,NA,,,29.63,,NA,NA,NA,"Maire V, Ian J. Wright, I. Colin Prentice, Niels H. Batjes, Radika Bhaskar, Peter M. van Bodegom, Will K. Cornwell, David Ellsworth,  lo Niinemets, Alejandro Ordo ez, Peter B. Reich, Louis S. Santiago (2015). Global soil and climate effects on leaf photosynthetic traits and rates. Global Ecology and Biogeography 24(6): 706-717. Maire V, Wright IJ, Prentice IC, Batjes NH, Bhaskar R, van Bodegom PM, Cornwell WK, Ellsworth D, Niinemets  , Ordo ez A, Reich PB, Santiago LS (2015) Data from: Global effects of soil and climate on leaf photosynthetic traits and rates. Dryad Digital Repository. http://dx.doi.org/10.5061/dryad.j42m7",Site latitude,,NA
Maire,Vincent,342,Photosynthesis Traits Worldwide,Quercus minima,45432,Quercus minima,2501185,20608529,NA,,60,Longitude,Longitude,-82.36,,,NA,,,-82.36,,NA,NA,NA,"Maire V, Ian J. Wright, I. Colin Prentice, Niels H. Batjes, Radika Bhaskar, Peter M. van Bodegom, Will K. Cornwell, David Ellsworth,  lo Niinemets, Alejandro Ordo ez, Peter B. Reich, Louis S. Santiago (2015). Global soil and climate effects on leaf photosynthetic traits and rates. Global Ecology and Biogeography 24(6): 706-717. Maire V, Wright IJ, Prentice IC, Batjes NH, Bhaskar R, van Bodegom PM, Cornwell WK, Ellsworth D, Niinemets  , Ordo ez A, Reich PB, Santiago LS (2015) Data from: Global effects of soil and climate on leaf photosynthetic traits and rates. Dryad Digital Repository. http://dx.doi.org/10.5061/dryad.j42m7",Site Longitude,,NA
Maire,Vincent,342,Photosynthesis Traits Worldwide,Quercus minima,45432,Quercus minima,2501185,20608543,14,Leaf nitrogen (N) content per leaf dry mass,15,Leaf nitrogen content per dry mass (Nmass),Nmass,0.89,%,Single,NA,,,8.9,mg/g,NA,8556910,2.97987,"Maire V, Ian J. Wright, I. Colin Prentice, Niels H. Batjes, Radika Bhaskar, Peter M. van Bodegom, Will K. Cornwell, David Ellsworth,  lo Niinemets, Alejandro Ordo ez, Peter B. Reich, Louis S. Santiago (2015). Global soil and climate effects on leaf photosynthetic traits and rates. Global Ecology and Biogeography 24(6): 706-717. Maire V, Wright IJ, Prentice IC, Batjes NH, Bhaskar R, van Bodegom PM, Cornwell WK, Ellsworth D, Niinemets  , Ordo ez A, Reich PB, Santiago LS (2015) Data from: Global effects of soil and climate on leaf photosynthetic traits and rates. Dryad Digital Repository. http://dx.doi.org/10.5061/dryad.j42m7",Leaf nitrogen content per unit leaf mass,,NA
Maire,Vincent,342,Photosynthesis Traits Worldwide,Lyonia lucida,34627,Lyonia lucida,2501234,20612124,NA,,59,Latitude,Latitude,30.73,,,NA,,,30.73,,NA,NA,NA,"Maire V, Ian J. Wright, I. Colin Prentice, Niels H. Batjes, Radika Bhaskar, Peter M. van Bodegom, Will K. Cornwell, David Ellsworth,  lo Niinemets, Alejandro Ordo ez, Peter B. Reich, Louis S. Santiago (2015). Global soil and climate effects on leaf photosynthetic traits and rates. Global Ecology and Biogeography 24(6): 706-717. Maire V, Wright IJ, Prentice IC, Batjes NH, Bhaskar R, van Bodegom PM, Cornwell WK, Ellsworth D, Niinemets  , Ordo ez A, Reich PB, Santiago LS (2015) Data from: Global effects of soil and climate on leaf photosynthetic traits and rates. Dryad Digital Repository. http://dx.doi.org/10.5061/dryad.j42m7",Site latitude,,NA
Maire,Vincent,342,Photosynthesis Traits Worldwide,Lyonia lucida,34627,Lyonia lucida,2501234,20612125,NA,,60,Longitude,Longitude,-82.13,,,NA,,,-82.13,,NA,NA,NA,"Maire V, Ian J. Wright, I. Colin Prentice, Niels H. Batjes, Radika Bhaskar, Peter M. van Bodegom, Will K. Cornwell, David Ellsworth,  lo Niinemets, Alejandro Ordo ez, Peter B. Reich, Louis S. Santiago (2015). Global soil and climate effects on leaf photosynthetic traits and rates. Global Ecology and Biogeography 24(6): 706-717. Maire V, Wright IJ, Prentice IC, Batjes NH, Bhaskar R, van Bodegom PM, Cornwell WK, Ellsworth D, Niinemets  , Ordo ez A, Reich PB, Santiago LS (2015) Data from: Global effects of soil and climate on leaf photosynthetic traits and rates. Dryad Digital Repository. http://dx.doi.org/10.5061/dryad.j42m7",Site Longitude,,NA
Maire,Vincent,342,Photosynthesis Traits Worldwide,Lyonia lucida,34627,Lyonia lucida,2501234,20612139,14,Leaf nitrogen (N) content per leaf dry mass,15,Leaf nitrogen content per dry mass (Nmass),Nmass,0.7,%,Single,NA,,,7,mg/g,NA,8572420,2.47268,"Maire V, Ian J. Wright, I. Colin Prentice, Niels H. Batjes, Radika Bhaskar, Peter M. van Bodegom, Will K. Cornwell, David Ellsworth,  lo Niinemets, Alejandro Ordo ez, Peter B. Reich, Louis S. Santiago (2015). Global soil and climate effects on leaf photosynthetic traits and rates. Global Ecology and Biogeography 24(6): 706-717. Maire V, Wright IJ, Prentice IC, Batjes NH, Bhaskar R, van Bodegom PM, Cornwell WK, Ellsworth D, Niinemets  , Ordo ez A, Reich PB, Santiago LS (2015) Data from: Global effects of soil and climate on leaf photosynthetic traits and rates. Dryad Digital Repository. http://dx.doi.org/10.5061/dryad.j42m7",Leaf nitrogen content per unit leaf mass,,NA
Maire,Vincent,342,Photosynthesis Traits Worldwide,Schizachyrium scoparium,48859,Schizachyrium scoparium,2501692,20645013,NA,,59,Latitude,Latitude,45.41,,,NA,,,45.41,,NA,NA,NA,"Maire V, Ian J. Wright, I. Colin Prentice, Niels H. Batjes, Radika Bhaskar, Peter M. van Bodegom, Will K. Cornwell, David Ellsworth,  lo Niinemets, Alejandro Ordo ez, Peter B. Reich, Louis S. Santiago (2015). Global soil and climate effects on leaf photosynthetic traits and rates. Global Ecology and Biogeography 24(6): 706-717. Maire V, Wright IJ, Prentice IC, Batjes NH, Bhaskar R, van Bodegom PM, Cornwell WK, Ellsworth D, Niinemets  , Ordo ez A, Reich PB, Santiago LS (2015) Data from: Global effects of soil and climate on leaf photosynthetic traits and rates. Dryad Digital Repository. http://dx.doi.org/10.5061/dryad.j42m7",Site latitude,,NA
Maire,Vincent,342,Photosynthesis Traits Worldwide,Schizachyrium scoparium,48859,Schizachyrium scoparium,2501692,20645014,NA,,60,Longitude,Longitude,-93.21,,,NA,,,-93.21,,NA,NA,NA,"Maire V, Ian J. Wright, I. Colin Prentice, Niels H. Batjes, Radika Bhaskar, Peter M. van Bodegom, Will K. Cornwell, David Ellsworth,  lo Niinemets, Alejandro Ordo ez, Peter B. Reich, Louis S. Santiago (2015). Global soil and climate effects on leaf photosynthetic traits and rates. Global Ecology and Biogeography 24(6): 706-717. Maire V, Wright IJ, Prentice IC, Batjes NH, Bhaskar R, van Bodegom PM, Cornwell WK, Ellsworth D, Niinemets  , Ordo ez A, Reich PB, Santiago LS (2015) Data from: Global effects of soil and climate on leaf photosynthetic traits and rates. Dryad Digital Repository. http://dx.doi.org/10.5061/dryad.j42m7",Site Longitude,,NA
Maire,Vincent,342,Photosynthesis Traits Worldwide,Schizachyrium scoparium,48859,Schizachyrium scoparium,2501692,20645028,14,Leaf nitrogen (N) content per leaf dry mass,15,Leaf nitrogen content per dry mass (Nmass),Nmass,1.50329987,%,Single,NA,,,15.0329987,mg/g,NA,8637996,1.37054,"Maire V, Ian J. Wright, I. Colin Prentice, Niels H. Batjes, Radika Bhaskar, Peter M. van Bodegom, Will K. Cornwell, David Ellsworth,  lo Niinemets, Alejandro Ordo ez, Peter B. Reich, Louis S. Santiago (2015). Global soil and climate effects on leaf photosynthetic traits and rates. Global Ecology and Biogeography 24(6): 706-717. Maire V, Wright IJ, Prentice IC, Batjes NH, Bhaskar R, van Bodegom PM, Cornwell WK, Ellsworth D, Niinemets  , Ordo ez A, Reich PB, Santiago LS (2015) Data from: Global effects of soil and climate on leaf photosynthetic traits and rates. Dryad Digital Repository. http://dx.doi.org/10.5061/dryad.j42m7",Leaf nitrogen content per unit leaf mass,,NA
Maire,Vincent,342,Photosynthesis Traits Worldwide,Sorghastrum nutans,51135,Sorghastrum nutans,2501694,20645159,NA,,59,Latitude,Latitude,45.41,,,NA,,,45.41,,NA,NA,NA,"Maire V, Ian J. Wright, I. Colin Prentice, Niels H. Batjes, Radika Bhaskar, Peter M. van Bodegom, Will K. Cornwell, David Ellsworth,  lo Niinemets, Alejandro Ordo ez, Peter B. Reich, Louis S. Santiago (2015). Global soil and climate effects on leaf photosynthetic traits and rates. Global Ecology and Biogeography 24(6): 706-717. Maire V, Wright IJ, Prentice IC, Batjes NH, Bhaskar R, van Bodegom PM, Cornwell WK, Ellsworth D, Niinemets  , Ordo ez A, Reich PB, Santiago LS (2015) Data from: Global effects of soil and climate on leaf photosynthetic traits and rates. Dryad Digital Repository. http://dx.doi.org/10.5061/dryad.j42m7",Site latitude,,NA
Maire,Vincent,342,Photosynthesis Traits Worldwide,Sorghastrum nutans,51135,Sorghastrum nutans,2501694,20645160,NA,,60,Longitude,Longitude,-93.21,,,NA,,,-93.21,,NA,NA,NA,"Maire V, Ian J. Wright, I. Colin Prentice, Niels H. Batjes, Radika Bhaskar, Peter M. van Bodegom, Will K. Cornwell, David Ellsworth,  lo Niinemets, Alejandro Ordo ez, Peter B. Reich, Louis S. Santiago (2015). Global soil and climate effects on leaf photosynthetic traits and rates. Global Ecology and Biogeography 24(6): 706-717. Maire V, Wright IJ, Prentice IC, Batjes NH, Bhaskar R, van Bodegom PM, Cornwell WK, Ellsworth D, Niinemets  , Ordo ez A, Reich PB, Santiago LS (2015) Data from: Global effects of soil and climate on leaf photosynthetic traits and rates. Dryad Digital Repository. http://dx.doi.org/10.5061/dryad.j42m7",Site Longitude,,NA
