"","site.x","type","family","code_field","code.x","taxon.x","pathway","duration","duration2","con_acq","notes_con_acq","status","code_usda","notes_taxon.x","taxon_morpho","notes","ec5_branch_owner_uuid.x","ec5_uuid","created_at.x","uploaded_at.x","ec5_branch_owner_uuid.y","ec5_branch_uuid","created_at","uploaded_at","title","date_measured","time_started","site.y","site_trt_plot","site.1","trt","plot","subplot","nested_subplot","photo_1x1","notes_plot","species_list_site","species_in_plot","epicollect_title","epicollect_species","category","code.y","taxon.y","notes_taxon.y","species_notes_if_","percent_cover","photo_if_needed","notes_cover"
"197","temple","graminoid","poaceae","soha","soha","sorghum halepense","c4","perennial","","","","introduced","soha
","","","","9892bea0-ee69-4b46-8eea-87b723cb496a","9892bea0-ee69-4b46-8eea-87b723cb496a","2023-05-23T13:18:10.426Z","2023-05-23T14:07:06.000Z","9892bea0-ee69-4b46-8eea-87b723cb496a","c46f3b81-6bc5-46fc-bbac-a86051d432af","2023-05-23T13:13:11.389Z","2023-05-23T14:07:12.000Z","temple_npk_18","5/23/2023","8:08 AM","temple","temple_npk_18","temple","npk",18,"a","se_corner, 2","did not collect","","temple",8,"soha_(sorghum halepense)","soha_(sorghum halepense)","plant","soha","sorghum halepense","","",5,"",""
"198","temple","graminoid","poaceae","soha","soha","sorghum halepense","c4","perennial","","","","introduced","soha
","","","","f44699e4-cdaf-45c7-9109-e693539d4ab0","f44699e4-cdaf-45c7-9109-e693539d4ab0","2023-05-25T17:38:15.000Z","2023-05-26T12:15:43.000Z","f44699e4-cdaf-45c7-9109-e693539d4ab0","88afc9cb-3498-4a17-b037-c47c259be639","2023-05-25T17:31:45.000Z","2023-05-25T17:38:54.000Z","temple_npk_18","5/25/2023","12:28 PM","temple","temple_npk_18","temple","npk",18,"a","1","did not collect","","temple",0,"soha_(sorghum halepense)","soha_(sorghum halepense)","plant","soha","sorghum halepense","","",3,"",""
"199","temple","graminoid","poaceae","soha","soha","sorghum halepense","c4","perennial","","","","introduced","soha
","","","","214a5043-7444-41f6-9a1e-d783c3cb10f8","214a5043-7444-41f6-9a1e-d783c3cb10f8","2023-05-26T13:52:50.000Z","2023-05-26T13:56:06.000Z","214a5043-7444-41f6-9a1e-d783c3cb10f8","984f6ff6-1b26-417c-b92f-59dba742e551","2023-05-26T13:45:35.000Z","2023-05-26T13:53:02.000Z","temple_npk_28","5/26/2023","8:43 AM","temple","temple_npk_28","temple","npk",28,"c","3","did not collect","","temple",0,"soha_(sorghum halepense)","soha_(sorghum halepense)","plant","soha","sorghum halepense","","",70,"",""
"200","temple","graminoid","poaceae","soha","soha","sorghum halepense","c4","perennial","","","","introduced","soha
","","","","0b7e15ca-b231-4103-8509-0e71ecd4ee4c","0b7e15ca-b231-4103-8509-0e71ecd4ee4c","2023-05-25T13:47:40.274Z","2023-05-25T14:49:32.000Z","0b7e15ca-b231-4103-8509-0e71ecd4ee4c","c5bb103c-d428-47e4-b2f5-1196c58c97fb","2023-05-25T13:01:48.507Z","2023-05-25T13:48:00.000Z","temple_npk_08","5/25/2023","7:58 AM","temple","temple_npk_08","temple","npk",8,"d","4","did not collect","","temple",0,"soha_(sorghum halepense)","soha_(sorghum halepense)","plant","soha","sorghum halepense","","",6,"",""
"201","temple","graminoid","poaceae","soha","soha","sorghum halepense","c4","perennial","","","","introduced","soha
","","","","bc054f23-e73e-4bd8-8414-b36ba7bc1d77","bc054f23-e73e-4bd8-8414-b36ba7bc1d77","2023-05-23T13:25:59.564Z","2023-05-23T14:07:21.000Z","bc054f23-e73e-4bd8-8414-b36ba7bc1d77","e87d9ab0-f673-450d-a9b9-0559e0e35977","2023-05-23T13:22:05.844Z","2023-05-23T14:07:26.000Z","temple_npk_28","5/23/2023","8:18 AM","temple","temple_npk_28","temple","npk",28,"c","sw_corner, 4","did not collect","","temple",7,"soha_(sorghum halepense)","soha_(sorghum halepense)","plant","soha","sorghum halepense","","",40,"",""
"202","temple","graminoid","poaceae","soha","soha","sorghum halepense","c4","perennial","","","","introduced","soha
","","","","c5261ef3-db17-4c4b-ba57-e2ddd9016575","c5261ef3-db17-4c4b-ba57-e2ddd9016575","2023-05-23T13:06:00.680Z","2023-05-23T14:06:52.000Z","c5261ef3-db17-4c4b-ba57-e2ddd9016575","68808c09-8ac2-4869-bbc2-5538846dbc59","2023-05-23T13:02:56.471Z","2023-05-23T14:06:58.000Z","temple_npk_08","5/23/2023","7:57 AM","temple","temple_npk_08","temple","npk",8,"d","sw_corner","did not collect","","temple",7,"soha_(sorghum halepense)","soha_(sorghum halepense)","plant","soha","sorghum halepense","","",13,"",""
"203","temple","graminoid","poaceae","soha","soha","sorghum halepense","c4","perennial","","","","introduced","soha
","","","","53a6cb93-dadb-48b6-a5e9-0bfbe280b052","53a6cb93-dadb-48b6-a5e9-0bfbe280b052","2023-05-23T12:20:56.000Z","2023-05-23T12:32:59.000Z","53a6cb93-dadb-48b6-a5e9-0bfbe280b052","58c2e04b-3237-4dbe-854b-a9c322468b2a","2023-05-23T12:17:35.000Z","2023-05-23T12:33:16.000Z","temple_control_21","5/23/2023","7:09 AM","temple","temple_control_21","temple","control",21,"d","sw_corner","did not collect","sw corner","temple",9,"soha_(sorghum halepense)","soha_(sorghum halepense)","plant","soha","sorghum halepense","","",3,"",""
"204","temple","graminoid","poaceae","spco","spco","sporobolus compositus","","perennial","","","","native","spco16
","","","","9892bea0-ee69-4b46-8eea-87b723cb496a","9892bea0-ee69-4b46-8eea-87b723cb496a","2023-05-23T13:18:10.426Z","2023-05-23T14:07:06.000Z","9892bea0-ee69-4b46-8eea-87b723cb496a","eeb6e1a9-d8a3-44c8-85ab-9a3067403199","2023-05-23T13:14:03.437Z","2023-05-23T14:07:14.000Z","temple_npk_18","5/23/2023","8:08 AM","temple","temple_npk_18","temple","npk",18,"a","se_corner, 2","did not collect","","temple",8,"spco_(sporobolus compositus)","spco_(sporobolus compositus)","plant","spco","sporobolus compositus","","",6,"",""
"205","temple","graminoid","poaceae","spco","spco","sporobolus compositus","","perennial","","","","native","spco16
","","","","b0f9325f-4cf2-4ef5-a74e-3f84c4569ac4","b0f9325f-4cf2-4ef5-a74e-3f84c4569ac4","2023-05-24T14:04:38.933Z","2023-05-24T14:04:51.000Z","b0f9325f-4cf2-4ef5-a74e-3f84c4569ac4","e67a936f-8916-46ae-81e4-9c9ea47ba3f9","2023-05-24T14:02:23.634Z","2023-05-24T14:05:19.000Z","temple_control_01","5/24/2023","8:51 AM","temple","temple_control_01","temple","control",1,"b","2","did not collect","","temple",16,"spco_(sporobolus compositus)","spco_(sporobolus compositus)","plant","spco","sporobolus compositus","","",0.5,"",""
"206","temple","graminoid","poaceae","spco","spco","sporobolus compositus","","perennial","","","","native","spco16
","","","","0b7e15ca-b231-4103-8509-0e71ecd4ee4c","0b7e15ca-b231-4103-8509-0e71ecd4ee4c","2023-05-25T13:47:40.274Z","2023-05-25T14:49:32.000Z","0b7e15ca-b231-4103-8509-0e71ecd4ee4c","febfc226-604b-462f-a3e9-aa6d6931ead5","2023-05-25T13:01:27.970Z","2023-05-25T13:47:59.000Z","temple_npk_08","5/25/2023","7:58 AM","temple","temple_npk_08","temple","npk",8,"d","4","did not collect","","temple",0,"spco_(sporobolus compositus)","spco_(sporobolus compositus)","plant","spco","sporobolus compositus","","",5,"",""
"207","temple","graminoid","poaceae","spco","spco","sporobolus compositus","","perennial","","","","native","spco16
","","","","bc054f23-e73e-4bd8-8414-b36ba7bc1d77","bc054f23-e73e-4bd8-8414-b36ba7bc1d77","2023-05-23T13:25:59.564Z","2023-05-23T14:07:21.000Z","bc054f23-e73e-4bd8-8414-b36ba7bc1d77","65c8f859-dc24-43a5-a7a3-fc3225e5b345","2023-05-23T13:22:56.836Z","2023-05-23T14:07:28.000Z","temple_npk_28","5/23/2023","8:18 AM","temple","temple_npk_28","temple","npk",28,"c","sw_corner, 4","did not collect","","temple",7,"spco_(sporobolus compositus)","spco_(sporobolus compositus)","plant","spco","sporobolus compositus","","",8,"",""
"208","temple","graminoid","poaceae","spco","spco","sporobolus compositus","","perennial","","","","native","spco16
","","","","c5261ef3-db17-4c4b-ba57-e2ddd9016575","c5261ef3-db17-4c4b-ba57-e2ddd9016575","2023-05-23T13:06:00.680Z","2023-05-23T14:06:52.000Z","c5261ef3-db17-4c4b-ba57-e2ddd9016575","94ccf234-7afe-40d5-a05e-6c58417140a9","2023-05-23T13:02:08.409Z","2023-05-23T14:06:56.000Z","temple_npk_08","5/23/2023","7:57 AM","temple","temple_npk_08","temple","npk",8,"d","sw_corner","did not collect","","temple",7,"spco_(sporobolus compositus)","spco_(sporobolus compositus)","plant","spco","sporobolus compositus","","",8,"",""
"209","temple","forb","euphorbiaceae","trbr","trbr","tragia brevispica","","perennial","","","","native","trbr4
","","","","2316375c-bd41-42db-80fe-19ae5c761281","2316375c-bd41-42db-80fe-19ae5c761281","2023-05-23T12:55:51.372Z","2023-05-23T14:06:36.000Z","2316375c-bd41-42db-80fe-19ae5c761281","d8d72e8c-6f42-4283-b1e1-c5e72cf0b5f5","2023-05-23T12:50:08.764Z","2023-05-23T14:06:42.000Z","temple_control_01","5/23/2023","7:42 AM","temple","temple_control_01","temple","control",1,"b","se_corner","did not collect","","temple",8,"trbr_(tragia brevispica)","trbr_(tragia brevispica)","plant","trbr","tragia brevispica","","",7,"",""
"210","temple","forb","euphorbiaceae","trbr","trbr","tragia brevispica","","perennial","","","","native","trbr4
","","","","b0f9325f-4cf2-4ef5-a74e-3f84c4569ac4","b0f9325f-4cf2-4ef5-a74e-3f84c4569ac4","2023-05-24T14:04:38.933Z","2023-05-24T14:04:51.000Z","b0f9325f-4cf2-4ef5-a74e-3f84c4569ac4","df3d6a72-b826-4b5d-be95-aab61848b6c1","2023-05-24T13:53:18.448Z","2023-05-24T14:05:00.000Z","temple_control_01","5/24/2023","8:51 AM","temple","temple_control_01","temple","control",1,"b","2","did not collect","","temple",16,"trbr_(tragia brevispica)","trbr_(tragia brevispica)","plant","trbr","tragia brevispica","","",3,"",""
"211","temple","forb","lamiaceae","saaz","saaz","salvia azurea","","perennial","","","","native","saaz","","","","53a6cb93-dadb-48b6-a5e9-0bfbe280b052","53a6cb93-dadb-48b6-a5e9-0bfbe280b052","2023-05-23T12:20:56.000Z","2023-05-23T12:32:59.000Z","53a6cb93-dadb-48b6-a5e9-0bfbe280b052","3f649f22-30fa-4a15-b3e5-46e670338bf6","2023-05-23T12:15:56.000Z","2023-05-23T12:33:08.000Z","temple_control_21","5/23/2023","7:09 AM","temple","temple_control_21","temple","control",21,"d","sw_corner","did not collect","sw corner","temple",9,"saaz_(salvia azurea)","saaz_(salvia azurea)","plant","saaz","salvia azurea","","",6,"",""
"212","arch","forb","clusiaceae","hyre","hyre","hypericum reductum","","perennial","","","","native","hyte11","updated to hypericum tenuifolium, hyte11 ","","used older taxon (h. reductum) for simplicity","f1174a2c-c9a2-4dde-bf7f-96e2b08a403c","f1174a2c-c9a2-4dde-bf7f-96e2b08a403c","2023-06-21T18:36:30.000Z","2023-08-21T03:46:05.000Z","f1174a2c-c9a2-4dde-bf7f-96e2b08a403c","13ef8d25-3294-47f3-94d0-9c771ababcca","2023-06-21T18:36:26.000Z","2023-06-21T18:39:14.000Z","arch_control_01","6/21/2023","2:30 PM","arch","arch_control_01","arch","control",1,"a","1","https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=f1174a2c-c9a2-4dde-bf7f-96e2b08a403c_1687372294.jpg","","arch",11,"hyre_(hypericum reductum) 1","hyre_(hypericum reductum)","plant","hyre","hypericum reductum","","",1,"https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=13ef8d25-3294-47f3-94d0-9c771ababcca_1687372571.jpg",""
"213","sevi","forb","poaceae","crcr","crcr","cryptantha crassisepala","","annual","","","","native","crcr3","","stabbfuzz","not sampled for measurments, dead","159c39f3-09f2-4853-9e49-618c09166406","159c39f3-09f2-4853-9e49-618c09166406","2023-09-07T16:26:29.000Z","2023-09-07T17:29:33.000Z","159c39f3-09f2-4853-9e49-618c09166406","f8457dfd-2441-429d-845e-e80ba0e56d8a","2023-09-07T16:23:53.000Z","2023-09-08T00:20:52.000Z","sevi_npk_06","9/7/2023","9:53 AM","sevi","sevi_npk_06","sevi","npk",6,"a","1","https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=159c39f3-09f2-4853-9e49-618c09166406_1694102014.jpg","","sevi",10,"crcr_cryptantha crassisepala 4","crcr_cryptantha crassisepala","plant","crcr","cryptantha crassisepala","dried and dead, morpho initially stabbfuzz","",4,"https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=f8457dfd-2441-429d-845e-e80ba0e56d8a_1694103805.jpg","na"
"214","sevi","forb","poaceae","crcr","crcr","cryptantha crassisepala","","annual","","","","native","crcr3","","stabbfuzz","not sampled for measurments, dead","073881bb-7a81-4cf9-b49f-36726649de0f","073881bb-7a81-4cf9-b49f-36726649de0f","2023-09-07T18:49:46.000Z","2023-09-07T18:53:36.000Z","073881bb-7a81-4cf9-b49f-36726649de0f","8d57e7b0-e310-42ae-9124-b6a5ea21b5dd","2023-09-07T18:53:02.000Z","2023-09-07T23:40:42.000Z","sevi_control_40","9/7/2023","12:48 PM","sevi","sevi_control_40","sevi","control",40,"a","1","https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=073881bb-7a81-4cf9-b49f-36726649de0f_1694112536.jpg","","sevi",10,"crcr_cryptantha crassisepala 1","crcr_cryptantha crassisepala","plant","crcr","cryptantha crassisepala","dried and dead, morpho initially stabbfuzz","",1,"","na"
"215","sevi","forb","poaceae","crcr","crcr","cryptantha crassisepala","","annual","","","","native","crcr3","","stabbfuzz","not sampled for measurments, dead","129f1263-13d2-444f-8cbe-e1a939c0a072","129f1263-13d2-444f-8cbe-e1a939c0a072","2023-09-07T17:03:29.000Z","2023-09-07T17:03:35.000Z","129f1263-13d2-444f-8cbe-e1a939c0a072","4898fedb-2f09-4474-9821-d09ef56909f1","2023-09-07T17:02:17.000Z","2023-09-08T00:37:20.000Z","sevi_npk_15","9/7/2023","10:56 AM","sevi","sevi_npk_15","sevi","npk",15,"a","1","https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=129f1263-13d2-444f-8cbe-e1a939c0a072_1694105820.jpg","","sevi",7,"crcr_cryptantha crassisepala 5","crcr_cryptantha crassisepala","plant","crcr","cryptantha crassisepala","dried and dead, morpho initially stabbfuzz","",5,"","na"
"216","sevi","forb","poaceae","crcr","crcr","cryptantha crassisepala","","annual","","","","native","crcr3","","stabbfuzz","not sampled for measurments, dead","68c1eedc-2fe1-4b80-9c80-8a82c1b1d40f","68c1eedc-2fe1-4b80-9c80-8a82c1b1d40f","2023-09-07T18:28:26.000Z","2023-09-07T18:32:49.000Z","68c1eedc-2fe1-4b80-9c80-8a82c1b1d40f","96325a9a-bee7-4a0e-a5dc-934904449d3e","2023-09-07T18:31:11.000Z","2023-09-07T23:45:58.000Z","sevi_npk_25","9/7/2023","12:26 PM","sevi","sevi_npk_25","sevi","npk",25,"b","1","https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=68c1eedc-2fe1-4b80-9c80-8a82c1b1d40f_1694111238.jpg","","sevi",9,"crcr_cryptantha crassisepala 4","crcr_cryptantha crassisepala","plant","crcr","cryptantha crassisepala","dried and dead, morpho initially stabbfuzz","",4,"","na"
"217","sevi","forb","poaceae","crcr","crcr","cryptantha crassisepala","","annual","","","","native","crcr3","","stabbfuzz","not sampled for measurments, dead","8b46e7b8-dae7-4ba8-abae-6fdc43e3fd81","8b46e7b8-dae7-4ba8-abae-6fdc43e3fd81","2023-09-07T19:02:40.000Z","2023-09-07T19:02:53.000Z","8b46e7b8-dae7-4ba8-abae-6fdc43e3fd81","c0fec9af-b7ce-43a9-9d13-7d91d0ca2c7c","2023-09-07T19:01:11.000Z","2023-09-07T23:40:06.000Z","sevi_npk_39","9/7/2023","12:58 PM","sevi","sevi_npk_39","sevi","npk",39,"b","2","https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=8b46e7b8-dae7-4ba8-abae-6fdc43e3fd81_1694113114.jpg","","sevi",8,"crcr_cryptantha crassisepala 1","crcr_cryptantha crassisepala","plant","crcr","cryptantha crassisepala","dried and dead, morpho initially stabbfuzz","",1,"","na"
"218","sevi","forb","poaceae","crcr","crcr","cryptantha crassisepala","","annual","","","","native","crcr3","","stabbfuzz","not sampled for measurments, dead","8bbf53b2-0577-46e0-a9de-e286994d3923","8bbf53b2-0577-46e0-a9de-e286994d3923","2023-09-07T17:18:19.000Z","2023-09-07T17:29:36.000Z","8bbf53b2-0577-46e0-a9de-e286994d3923","49a1bfe7-c1e5-4cf6-aad4-ca7e5d0d8865","2023-09-07T17:19:52.000Z","2023-09-08T00:45:27.000Z","sevi_control_12","9/7/2023","11:13 AM","sevi","sevi_control_12","sevi","control",12,"a","1","https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=8bbf53b2-0577-46e0-a9de-e286994d3923_1694106840.jpg","","sevi",9,"crcr_cryptantha crassisepala 0.5","crcr_cryptantha crassisepala","plant","crcr","cryptantha crassisepala","dried and dead, morpho initially stabbfuzz","",0.5,"","na"
"219","sevi","forb","poaceae","crcr","crcr","cryptantha crassisepala","","annual","","","","native","crcr3","","stabbfuzz","not sampled for measurments, dead","b287dd4c-247f-4783-a712-d45ee95c09b9","b287dd4c-247f-4783-a712-d45ee95c09b9","2023-09-07T18:42:15.000Z","2023-09-07T18:42:21.000Z","b287dd4c-247f-4783-a712-d45ee95c09b9","e9fd654b-baba-4b21-824d-ce6ddeb88346","2023-09-07T18:41:28.000Z","2023-09-07T23:43:02.000Z","sevi_control_35","9/7/2023","12:35 PM","sevi","sevi_control_35","sevi","control",35,"b","2","https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=b287dd4c-247f-4783-a712-d45ee95c09b9_1694111776.jpg","","sevi",9,"crcr_cryptantha crassisepala 1","crcr_cryptantha crassisepala","plant","crcr","cryptantha crassisepala","dried and dead, morpho initially stabbfuzz","",1,"","na"
"220","sevi","forb","poaceae","crcr","crcr","cryptantha crassisepala","","annual","","","","native","crcr3","","stabbfuzz","not sampled for measurments, dead","f1d3a5e2-b45b-49bc-998a-57e694e295f2","f1d3a5e2-b45b-49bc-998a-57e694e295f2","2023-09-07T17:58:53.000Z","2023-09-07T18:00:20.000Z","f1d3a5e2-b45b-49bc-998a-57e694e295f2","91692048-58e6-4b32-b93f-b302ecb6a6c7","2023-09-07T18:00:06.000Z","2023-09-08T00:53:12.000Z","sevi_control_22","9/7/2023","11:46 AM","sevi","sevi_control_22","sevi","control",22,"b","2","https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=f1d3a5e2-b45b-49bc-998a-57e694e295f2_1694108834.jpg","","sevi",8,"crcr_cryptantha crassisepala 0.5","crcr_cryptantha crassisepala","plant","crcr","cryptantha crassisepala","dried and dead, morpho initially stabbfuzz","",0.5,"","na"
"221","sevi","forb","poaceae","crcr","crcr","cryptantha crassisepala","","annual","","","","native","crcr3","","stabbfuzz","not sampled for measurments, dead","f57efbdf-5bea-4f8d-9e20-61ac5455ffc8","f57efbdf-5bea-4f8d-9e20-61ac5455ffc8","2023-09-07T17:40:15.000Z","2023-09-07T17:42:22.000Z","f57efbdf-5bea-4f8d-9e20-61ac5455ffc8","f462278d-8540-4f52-bb1e-ca9d30cbc20c","2023-09-07T17:39:23.000Z","2023-09-08T00:52:00.000Z","sevi_npk_17","9/7/2023","11:35 AM","sevi","sevi_npk_17","sevi","npk",17,"a","1","https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=f57efbdf-5bea-4f8d-9e20-61ac5455ffc8_1694108164.jpg","","sevi",8,"crcr_cryptantha crassisepala 4","crcr_cryptantha crassisepala","plant","crcr","cryptantha crassisepala","dried and dead, morpho initially stabbfuzz","",4,"","na"
"222","sevi","forb","poaceae","depi","depi","descurainia pinnata","","annual","","acquisitive","mk thought","native","depi","","","not sampled for measurments, dead. Annual, biennial or seldom a perennial","b287dd4c-247f-4783-a712-d45ee95c09b9","b287dd4c-247f-4783-a712-d45ee95c09b9","2023-09-07T18:42:15.000Z","2023-09-07T18:42:21.000Z","b287dd4c-247f-4783-a712-d45ee95c09b9","d0ac095c-b462-426e-b822-f0806697e186","2023-09-07T18:40:40.000Z","2023-09-08T01:00:46.000Z","sevi_control_35","9/7/2023","12:35 PM","sevi","sevi_control_35","sevi","control",35,"b","2","https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=b287dd4c-247f-4783-a712-d45ee95c09b9_1694111776.jpg","","sevi",9,"depi_descurainia pinnata 2","depi_descurainia pinnata","plant","depi","descurainia pinnata","dried and dead","",2,"https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=d0ac095c-b462-426e-b822-f0806697e186_1694112034.jpg","na"
"223","sevi","forb","poaceae","depi","depi","descurainia pinnata","","annual","","acquisitive","mk thought","native","depi","","","not sampled for measurments, dead. Annual, biennial or seldom a perennial","f57efbdf-5bea-4f8d-9e20-61ac5455ffc8","f57efbdf-5bea-4f8d-9e20-61ac5455ffc8","2023-09-07T17:40:15.000Z","2023-09-07T17:42:22.000Z","f57efbdf-5bea-4f8d-9e20-61ac5455ffc8","6172f5bf-face-428e-a706-c10e06469b45","2023-09-07T17:41:58.000Z","2023-09-08T00:51:33.000Z","sevi_npk_17","9/7/2023","11:35 AM","sevi","sevi_npk_17","sevi","npk",17,"a","1","https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=f57efbdf-5bea-4f8d-9e20-61ac5455ffc8_1694108164.jpg","","sevi",8,"depi_descurainia pinnata 2","depi_descurainia pinnata","plant","depi","descurainia pinnata","dried and dead","",2,"https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=6172f5bf-face-428e-a706-c10e06469b45_1694108514.jpg","na"
