"obs","Comments","time..2","elapsed","date","hhmmss","averaging","id","machine","TIME..9","E","Emm","A","Ca","Ci","Pci","Pca","gsw","gbw","gtw","gtc","Rabs","TleafEB","TleafCnd","SVPleaf","RHcham","VPcham","SVPcham","VPDleaf","LatHFlux","SenHFlux","NetTherm","EBSum","Asty","Esty","Adyn","Crd","Csd","dCsd/dt","αVc","Edyn","Hr","Hs","dHs/dt","αVh","Leak","LeakPct","CorrFact","CorrFactPct","Fan","Qin","Qabs","alpha","convert","S","K","Geometry","Custom","UseDynamic","TIME..59","CO2_s","CO2_r","H2O_s","H2O_r","CO2_a","H2O_a","Flow","Pa","ΔPcham","Tair","Tleaf","Tleaf2","Offset","Offset2","Fan_speed","Qamb_in","Qamb_out","ΔCO2","CO2_s_d","CO2_r_d","ΔH2O","CO2_b","H2O_b","e_s","e_r","Td_s","Td_r","Q","f_red","f_blue","f_farred","F","Q_modavg","F_dc","Pc","Tled","TDigital","TPreamp","TPwrSpy","TDrive","Q_red","Q_blue","Q_farred","TSPF","state","time..105","hhmmss..106","co2_t","h2o_t","count","co2_adj","h2o_adj","co2_match","h2o_match","co2_at","h2o_at","co2_cv","h2o_cv","ΔCO2:MN","ΔCO2:SLP","ΔCO2:SD","ΔCO2:OK","ΔH2O:MN","ΔH2O:SLP","ΔH2O:SD","ΔH2O:OK","Stable","Total","State","Vflow","VPchamber","abs_c_a","abs_c_b","abs_h_a","abs_h_b","Wc_s","Wc_r","Wco_s","Wco_r","Ww_s","Ww_r","Wwo_s","Wwo_r","Flow_s_v","Flow_r_v","Tleaf_mv","Tleaf2_mv","Tleaf_j","Tleaf2_j","Console_RH","Console_T","Console_H2O","Fan_%","Flow_%","Pump","Tchp_pwm","Txchg_pwm","diag_20v","diag_5_4v","diag_12v","diag_5va","diag_3_3vf","AccH2O_des","AccH2O_hum","CO2_hrs","AccCO2_soda","ADC_CH1","ADC_CH2","ADC_CH3","ADC_CH4","ADC_CH5","ADC_CH6","ADC_CH7","ADC_CH8","DAC_1","DAC_2","DAC_3","DAC_4","GPIO","GPIO_dir","excit_5v","power_12v","power_5v","ch1_pullup","AuxPower","MatchValveR","MatchValveS","MatchCO2","MatchH2O","cf_co2_a","cf_co2_b","cf_co2_c","cf_co2_d","cf_h2o_a","cf_h2o_b","cf_h2o_c","cf_h2o_d","co2_fit_low","co2_fit_high","h2o_fit_low","h2o_fit_high","co2_elapsed","h2o_elapsed","CO2_f","CO2_f_s","Pump_f","Pump_f_s","Pump_p","Pump_p_s","Tboard","V_system","DIAG","Flow_s","Flow_r","Txchg","Tirga","Tchopper","Ts","Tr","CO2_%","Desiccant_%","Humidifier_%","Txchg_sp","CO2_r_sp","H2O_r_sp","SS_s","SS_r"
424,NA,1686934058.6,11553.5999999046,2023-06-16 11:47:38,11:47:38,5,"lubb_08_control_prgl2_09","gibson",1686934050.81429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,647.513449648979,616.646242424242,3.47477835592746,68.3767823516543,0,23.1149031408754,25.7031187878788,-0.00153390097511753,119.241529987736,34,7,0,0,0,0,0,0,0,1.65,0.5,"0: Broadleaf",2,TRUE,1686934050.81429,576.503357142857,615.598321428571,25.7085607142857,23.1223035714286,574.077571428571,25.2217392857143,500.01375,90.4104321428572,0.099958875,31.4905928571429,32.448025,999.9,0,0,10002.3214285714,0,1559.75071428571,-39.0950071428571,591.715357142857,630.169178571429,2.58625428571429,615.598321428571,23.1223035714286,2.32432142857143,2.09049785714286,19.8459642857143,18.1469535714286,2000.02785714286,0.980005678571429,0.0199942321428571,0,2.54000714285714,0,4283.92321428571,16705.6821428571,50.9775,54.062,51.812,52.2898571428571,50.59575,1960.03785714286,39.99,0,1686934058.8,0,1686931722,11:08:42,1686931718.5,1686931722,6,0.02,0.016,2.364,0.107,420,17,2.19,0.1,-38.8175975,-4.17331969981224,0.58476421551233,0,2.58291325,0.0471911819887376,0.00609788995780509,1,1,2,"1/2",2.7612,2.7104,0.115229,0.120713,0.104154,0.0971067,23811.2,20980.1,24135.4,23288.5,37058.9,34867.6,43801.3,41635.4,1.6068,1.6916,-0.0812113,0,33.7662,999.9,56.696,37.736,41.1558,55.9665,37.4359,1,0.996138,9.28105,20.0005,5.23406,11.998,4.9548,3.304,9999,9999,999.9,9999,1.86807,1.86386,1.87131,1.86234,1.86172,1.8681,1.85822,1.86447,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,2.435,0.4868,2.09708360217984,0.00089977166490486,-7.69225512227415e-07,3.47747518124884e-10,0.486815640529035,0,0,0,1,1906,2,25,39,38.9,1.47095,2.42188,1.44775,2.29736,1.44409,2.38159,43.155,13.0551,18,399.1,438.103,24.4819,39.6979,30.0004,39.2099,39.212,29.5213,59.6099,0,20.356,655.482,23.0487,92.5762,97.8097
425,NA,1686934063.6,11558.5999999046,2023-06-16 11:47:43,11:47:43,5,"lubb_08_control_prgl2_09","gibson",1686934056.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,664.451587290036,633.508612121212,3.42625783825428,68.3767823516543,0,23.1059425352633,25.6914981818182,-0.00078165963140782,119.241529987736,33,7,0,0,0,0,0,0,0,1.65,0.5,"0: Broadleaf",2,TRUE,1686934056.1,594.005296296296,633.327555555555,25.7013444444444,23.1128222222222,591.573185185185,25.214537037037,499.997444444444,90.4100037037037,0.100049748148148,31.4869592592593,32.4443814814815,999.9,0,0,10005.5555555556,0,1560.97296296296,-39.3222222222222,609.674592592593,648.311703703704,2.58852407407407,633.327555555555,23.1128222222222,2.32365888888889,2.08963037037037,19.8413703703704,18.1403481481481,2000.0062962963,0.980005555555555,0.0199943592592593,0,2.52197777777778,0,4280.22,16705.5037037037,50.986,54.0666666666666,51.812,52.2867407407407,50.6086666666667,1960.0162962963,39.99,0,1686934063.6,0,1686931722,11:08:42,1686931718.5,1686931722,6,0.02,0.016,2.364,0.107,420,17,2.19,0.1,-39.2132975,-2.72632908067536,0.480802516365867,0,2.587109,0.0301510694183853,0.00535778769642847,1,1,2,"1/2",2.76003,2.71046,0.117482,0.122794,0.104141,0.0970928,23749.9,20929.9,24134.8,23288,37058.5,34868.1,43800.1,41635.4,1.6064,1.6916,-0.0810623,0,33.7602,999.9,56.672,37.736,41.1363,55.9765,37.7003,1,0.996524,9.28105,20.0008,5.23286,11.998,4.9548,3.304,9999,9999,999.9,9999,1.86807,1.86386,1.87131,1.86234,1.86172,1.86813,1.85822,1.86447,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,2.441,0.4868,2.09708360217984,0.00089977166490486,-7.69225512227415e-07,3.47747518124884e-10,0.486815640529035,0,0,0,1,1906,2,25,39.1,39,1.49902,2.40234,1.44775,2.29736,1.44409,2.48901,43.155,13.0638,18,398.888,438.127,24.4812,39.7018,30.0005,39.2137,39.2158,30.1537,59.6099,0,20.3515,675.623,23.0441,92.5738,97.8088
426,NA,1686934068.6,11563.5999999046,2023-06-16 11:47:48,11:47:48,5,"lubb_08_control_prgl2_09","gibson",1686934060.81429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,681.821613146081,650.675490909091,3.43537952319079,68.3767823516543,0,23.0994376470787,25.6951563636364,-0.00878739744526554,119.241529987736,33,7,0,0,0,0,0,0,0,1.65,0.5,"0: Broadleaf",2,TRUE,1686934060.81429,609.6565,649.306571428571,25.6957964285714,23.1053392857143,607.218821428571,25.2089928571429,500.006178571429,90.4097571428572,0.100032425,31.4884107142857,32.4417035714286,999.9,0,0,10007.5,0,1561.40357142857,-39.6502035714286,625.735035714286,664.663821428571,2.59046678571429,649.306571428571,23.1053392857143,2.32315071428571,2.0889475,19.8378464285714,18.1351428571429,2000.01464285714,0.980005785714286,0.0199941214285714,0,2.47620357142857,0,4286.63142857143,16705.575,50.991,54.0665,51.812,52.3009285714285,50.60925,1960.02464285714,39.99,0,1686934069,0,1686931722,11:08:42,1686931718.5,1686931722,6,0.02,0.016,2.364,0.107,420,17,2.19,0.1,-39.43973,-2.61695234521571,0.470092211805301,0,2.588483,0.0207039399624737,0.00512870558718282,1,1,2,"1/2",2.7592,2.70987,0.119647,0.12499,0.104136,0.0970697,23691.1,20876.7,24134.3,23287.2,37059.4,34868.2,43800.8,41634.4,1.606,1.6914,-0.0813603,0,33.7541,999.9,56.648,37.736,41.1217,55.9265,37.7564,1,0.996748,9.28105,20.0013,5.23406,11.998,4.9548,3.304,9999,9999,999.9,9999,1.8681,1.86386,1.87131,1.86234,1.86172,1.8681,1.85828,1.86447,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,2.446,0.4868,2.09708360217984,0.00089977166490486,-7.69225512227415e-07,3.47747518124884e-10,0.486815640529035,0,0,0,1,1906,2,25,39.2,39.1,1.53198,2.41943,1.44775,2.29736,1.44409,2.39868,43.182,13.0463,18,398.657,438.022,24.48,39.7057,30.0004,39.2137,39.2196,30.7278,59.6099,0,20.3448,689.028,23.0316,92.5741,97.8062
427,NA,1686934073.1,11568.0999999046,2023-06-16 11:47:53,11:47:53,5,"lubb_08_control_prgl2_09","gibson",1686934065.26071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,697.572388810854,665.88183030303,3.37054832973192,68.3767823516543,0,23.0956276138747,25.6925218181818,-0.00071530865688136,119.241529987736,33,7,0,0,0,0,0,0,0,1.65,0.5,"0: Broadleaf",2,TRUE,1686934065.26071,624.475821428571,664.282821428572,25.69215,23.0991321428571,622.032892857143,25.2053357142857,500.046321428571,90.4096392857143,0.100059482142857,31.4895428571429,32.4410392857143,999.9,0,0,9999.64285714286,0,1561.91821428571,-39.8070571428571,640.942857142857,679.989964285714,2.59302678571429,664.282821428572,23.0991321428571,2.32281821428571,2.08838321428571,19.8355321428571,18.1308464285714,1999.98714285714,0.980005571428571,0.0199943428571429,0,2.42830714285714,0,4294.26035714286,16705.3464285714,50.99325,54.071,51.812,52.3009285714285,50.61375,1959.99714285714,39.99,0,1686934073.2,0,1686931722,11:08:42,1686931718.5,1686931722,6,0.02,0.016,2.364,0.107,420,17,2.19,0.1,-39.685135,-2.99256810506567,0.515099839618496,0,2.59116525,0.0283624390243868,0.0054751753339505,1,1,2,"1/2",2.75911,2.71009,0.121634,0.12678,0.104115,0.0970522,23637.4,20834.6,24134.2,23288,37059.5,34869.9,43799.9,41635.5,1.6064,1.6914,-0.0799596,0,33.751,999.9,56.599,37.746,41.1072,55.9665,37.9006,1,0.99689,9.28105,20.0019,5.23406,11.998,4.9556,3.304,9999,9999,999.9,9999,1.86804,1.86386,1.87131,1.86234,1.86172,1.8681,1.85825,1.86447,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,2.452,0.4869,2.09708360217984,0.00089977166490486,-7.69225512227415e-07,3.47747518124884e-10,0.486815640529035,0,0,0,1,1906,2,25,39.2,39.2,1.55884,2.41211,1.44775,2.29736,1.44409,2.41455,43.182,13.0551,18,398.908,438.022,24.4791,39.7096,30.0003,39.2175,39.2196,31.2437,59.6099,0,20.344,709.166,23.0248,92.5727,97.809
428,NA,1686934078.6,11573.5999999046,2023-06-16 11:47:58,11:47:58,5,"lubb_08_control_prgl2_09","gibson",1686934070.83214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,716.340665912385,684.841545454545,3.45818785085263,68.3767823516543,0,23.0850851273073,25.6907018181818,-0.00054619909734843,119.241529987736,34,7,0,0,0,0,0,0,0,1.65,0.5,"0: Broadleaf",2,TRUE,1686934070.83214,642.986142857143,683.086714285714,25.6889892857143,23.0920107142857,640.536892857143,25.2021714285714,500.108464285714,90.4098607142857,0.0999746357142857,31.4978428571429,32.4491928571429,999.9,0,0,10004.1071428571,0,1562.0975,-40.1006142857143,659.93925,699.233357142857,2.59699142857143,683.086714285714,23.0920107142857,2.32253821428571,2.087745,19.8335857142857,18.1259821428571,1999.9975,0.980005678571429,0.0199942321428571,0,2.36838571428571,0,4301.18285714286,16705.425,50.9955,54.089,51.81875,52.312,50.6205,1960.0075,39.99,0,1686934078.6,0,1686931722,11:08:42,1686931718.5,1686931722,6,0.02,0.016,2.364,0.107,420,17,2.19,0.1,-39.94032,-2.75751894934331,0.514342876979938,0,2.59517075,0.0507036022514018,0.00689617988001326,1,1,2,"1/2",2.75967,2.71047,0.12403,0.129306,0.104133,0.0970242,23572.3,20774,24133.7,23287.8,37058.8,34871,43799.9,41635.5,1.6054,1.6914,-0.0807643,0,33.7602,999.9,56.55,37.746,41.0699,55.5565,37.7564,1,0.997195,9.28105,20.0019,5.23406,11.998,4.9552,3.304,9999,9999,999.9,9999,1.86813,1.86386,1.87128,1.86234,1.86172,1.8681,1.85825,1.86447,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,2.458,0.4868,2.09708360217984,0.00089977166490486,-7.69225512227415e-07,3.47747518124884e-10,0.486815640529035,0,0,0,1,1906,2,25,39.3,39.3,1.59058,2.39624,1.44775,2.29736,1.44409,2.47314,43.182,13.0551,18,398.351,438.046,24.4802,39.7135,30.0002,39.2213,39.2234,31.9231,59.6099,0,20.3387,722.568,23.0139,92.5721,97.8086
429,NA,1686934083.1,11578.0999999046,2023-06-16 11:48:03,11:48:03,5,"lubb_08_control_prgl2_09","gibson",1686934075.27857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,731.868064532336,700.092242424243,3.38163948180774,68.3767823516543,0,23.0770169400493,25.6809812121212,-0.00266267014742597,119.241529987736,33,7,0,0,0,0,0,0,0,1.65,0.5,"0: Broadleaf",2,TRUE,1686934075.27857,657.795035714286,698.026607142857,25.687225,23.0854714285714,655.34075,25.2004,500.126035714286,90.410475,0.10005305,31.5038535714286,32.4552714285714,999.9,0,0,10001.4285714286,0,1562.50964285714,-40.2315392857143,675.137464285714,714.5215,2.60175821428571,698.026607142857,23.0854714285714,2.32239428571429,2.0871675,19.8325857142857,18.1215821428571,1999.98785714286,0.980005678571429,0.0199942321428571,0,2.41392857142857,0,4303.72392857143,16705.3428571429,51,54.107,51.82775,52.312,50.625,1959.99785714286,39.99,0,1686934083.4,0,1686931722,11:08:42,1686931718.5,1686931722,6,0.02,0.016,2.364,0.107,420,17,2.19,0.1,-40.1030225,-2.53708255159466,0.49628666891601,0,2.59880775,0.0630795872420229,0.00762879790252041,1,1,2,"1/2",2.75924,2.7101,0.125918,0.131002,0.104096,0.0970019,23520.6,20732.8,24132.9,23287.1,37058.8,34871,43798.1,41634.5,1.6064,1.691,-0.0808239,0,33.7662,999.9,56.525,37.766,41.0922,55.5965,37.8766,1,0.997866,9.28105,20.001,5.23406,11.998,4.9552,3.304,9999,9999,999.9,9999,1.86807,1.86386,1.87125,1.86234,1.86172,1.86813,1.85822,1.86447,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,2.463,0.4868,2.09708360217984,0.00089977166490486,-7.69225512227415e-07,3.47747518124884e-10,0.486815640529035,0,0,0,1,1906,2,25,39.4,39.4,1.61865,2.41821,1.44775,2.29736,1.44409,2.39014,43.182,13.0463,18,398.937,437.814,24.483,39.7173,30.0007,39.2236,39.2272,32.434,59.6099,0,20.3387,742.646,23.0197,92.5685,97.8061
430,NA,1686934088.6,11583.5999999046,2023-06-16 11:48:08,11:48:08,5,"lubb_08_control_prgl2_09","gibson",1686934080.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,751.047469728683,718.856787878788,3.40249331160662,68.3767823516543,0,23.0720307910185,25.6789121212121,0.00208633463506253,119.241529987736,34,7,0,0,0,0,0,0,0,1.65,0.5,"0: Broadleaf",2,TRUE,1686934080.85,676.298178571429,716.790464285714,25.6844678571429,23.0776071428571,673.837607142857,25.1976428571429,500.071785714286,90.4107071428572,0.0999810392857143,31.5103178571429,32.46075,999.9,0,0,9999.10714285714,0,1562.87857142857,-40.4923142857143,694.126464285714,733.722892857143,2.60685964285714,716.790464285714,23.0776071428571,2.32215,2.08646178571429,19.8308928571429,18.1162035714286,1999.98357142857,0.980006,0.0199939,0,2.46320714285714,0,4301.78071428571,16705.3035714286,51,54.125,51.85025,52.3165,50.625,1959.99357142857,39.99,0,1686934088.8,0,1686931722,11:08:42,1686931718.5,1686931722,6,0.02,0.016,2.364,0.107,420,17,2.19,0.1,-40.3303825,-2.6933009380863,0.501578085091195,0,2.60428825,0.0588588742964339,0.00723541701890776,1,1,2,"1/2",2.76079,2.71038,0.12828,0.133372,0.104104,0.0969877,23458.5,20676.7,24134.6,23287.7,37059.7,34871.9,43799.4,41634.7,1.606,1.6916,-0.0803173,0,33.7814,999.9,56.501,37.776,41.1007,55.6965,37.3357,1,0.998008,9.28105,20.0013,5.23167,11.998,4.9548,3.304,9999,9999,999.9,9999,1.86804,1.86386,1.87122,1.86234,1.86172,1.8681,1.85828,1.86447,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,2.47,0.4868,2.09708360217984,0.00089977166490486,-7.69225512227415e-07,3.47747518124884e-10,0.486815640529035,0,0,0,1,1906,2,25,39.5,39.4,1.65039,2.41577,1.44775,2.29736,1.44409,2.39624,43.182,13.0375,18,398.718,438.222,24.4882,39.7213,30.0004,39.2251,39.231,33.1127,59.6099,0,20.3374,756.054,23.0175,92.5726,97.8075
431,NA,1686934093.6,11588.5999999046,2023-06-16 11:48:13,11:48:13,5,"lubb_08_control_prgl2_09","gibson",1686934086.11852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,768.044026970557,735.984751515151,3.48083445684767,68.3767823516543,0,23.0621697434512,25.6680260606061,0.00020010270569094,119.241529987736,33,7,0,0,0,0,0,0,0,1.65,0.5,"0: Broadleaf",2,TRUE,1686934086.11852,693.815481481481,734.449333333333,25.6806962962963,23.0696,691.349037037037,25.1938666666667,500.057037037037,90.4101814814815,0.100119322222222,31.5170962962963,32.4629555555556,999.9,0,0,9984.25925925926,0,1563.42740740741,-40.6338555555556,712.102814814815,751.792814814815,2.61108777777778,734.449333333333,23.0696,2.32179555555556,2.08572592592593,19.8284222222222,18.1105888888889,1999.98481481481,0.980006222222222,0.0199936703703704,0,2.47045925925926,0,4301.38037037037,16705.3111111111,51,54.125,51.8656666666667,52.333,50.625,1959.99481481482,39.99,0,1686934093.6,0,1686931722,11:08:42,1686931718.5,1686931722,6,0.02,0.016,2.364,0.107,420,17,2.19,0.1,-40.509235,-2.86610206378988,0.53801753249778,0,2.608343,0.0527065666041245,0.00679565015285513,1,1,2,"1/2",2.75873,2.70975,0.130318,0.135309,0.10409,0.0969592,23403.3,20629.1,24134.4,23286.3,37060.8,34871.6,43800,41633,1.6054,1.692,-0.0816584,0,33.7936,999.9,56.452,37.776,41.0667,56.0065,37.7965,1,0.997866,9.28105,20,5.22927,11.998,4.9532,3.3036,9999,9999,999.9,9999,1.86801,1.86386,1.87122,1.86234,1.86172,1.8681,1.85822,1.86447,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,2.475,0.4868,2.09708360217984,0.00089977166490486,-7.69225512227415e-07,3.47747518124884e-10,0.486815640529035,0,0,0,1,1906,2,25,39.6,39.5,1.67725,2.3999,1.44775,2.29736,1.44409,2.48169,43.2091,13.0463,18,398.391,438.479,24.4936,39.7252,30.0001,39.2289,39.231,33.7294,59.6099,0,20.3362,776.162,23.0135,92.573,97.8028
432,NA,1686934098.6,11593.5999999046,2023-06-16 11:48:18,11:48:18,5,"lubb_08_control_prgl2_09","gibson",1686934090.83214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,785.351113708564,752.66003030303,3.3785944200452,68.3767823516543,0,23.0568192143534,25.6640696969697,-0.00047881600762907,119.241529987736,33,7,0,0,0,0,0,0,0,1.65,0.5,"0: Broadleaf",2,TRUE,1686934090.83214,709.398964285714,750.401214285714,25.6760321428571,23.0626892857143,706.927321428571,25.1892035714286,500.05025,90.4095857142857,0.100041378571429,31.5219678571429,32.4674535714286,999.9,0,0,9981.96428571429,0,1563.91892857143,-41.0021785714286,728.093464285714,768.115857142857,2.61333785714286,750.401214285714,23.0626892857143,2.32135928571429,2.08508821428571,19.8253821428571,18.105725,1999.99,0.980006321428571,0.0199935678571429,0,2.45480357142857,0,4299.98678571429,16705.3535714286,51,54.125,51.875,52.348,50.625,1960,39.99,0,1686934099,0,1686931722,11:08:42,1686931718.5,1686931722,6,0.02,0.016,2.364,0.107,420,17,2.19,0.1,-40.7495125,-2.6426105065665,0.577392752027378,0,2.61128225,0.0291470544089977,0.00548791421557407,1,1,2,"1/2",2.76019,2.71021,0.132336,0.137417,0.10406,0.0969381,23347.6,20579.2,24133,23286.8,37061.1,34872.8,43798.8,41633.5,1.6062,1.6912,-0.0832975,0,33.8058,999.9,56.428,37.776,41.0501,56.0165,37.6643,1,0.998577,9.28105,20.0016,5.23406,11.998,4.9552,3.304,9999,9999,999.9,9999,1.86804,1.86386,1.87128,1.86234,1.86172,1.86813,1.85825,1.86447,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,2.48,0.4868,2.09708360217984,0.00089977166490486,-7.69225512227415e-07,3.47747518124884e-10,0.486815640529035,0,0,0,1,1906,2,25,39.7,39.6,1.70898,2.41089,1.44897,2.29736,1.44409,2.40723,43.2091,13.0375,18,398.874,437.99,24.4997,39.7291,30.0005,39.2327,39.2348,34.2609,59.6099,0,20.3336,789.732,23.0141,92.5695,97.8042
433,NA,1686934103.6,11598.5999999046,2023-06-16 11:48:23,11:48:23,5,"lubb_08_control_prgl2_09","gibson",1686934096.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,801.890475204133,769.6362,3.31194588058498,68.3767823516543,0,23.0469671443115,25.6624872727273,-0.00032510262474138,119.241529987736,34,7,0,0,0,0,0,0,0,1.65,0.5,"0: Broadleaf",2,TRUE,1686934096.1,726.873259259259,767.887111111111,25.6683481481481,23.0540333333333,724.395814814815,25.1815296296296,500.047333333333,90.4089185185185,0.10005962962963,31.5251037037037,32.4679851851852,999.9,0,0,9987.40740740741,0,1564.5462962963,-41.0137592592593,746.02237037037,786.007592592593,2.61432037037037,767.887111111111,23.0540333333333,2.32064888888889,2.08429037037037,19.8204444444444,18.0996333333333,1999.99814814815,0.980006444444444,0.0199934407407407,0,2.4372,0,4299.94444444444,16705.4296296296,51.0091851851852,54.125,51.875,52.3656666666667,50.625,1960.00814814815,39.99,0,1686934103.8,0,1686931722,11:08:42,1686931718.5,1686931722,6,0.02,0.016,2.364,0.107,420,17,2.19,0.1,-40.9202175,-2.22548555347082,0.570636053841456,0,2.61290725,0.0147182363977422,0.00463884521594546,1,1,2,"1/2",2.76082,2.71041,0.134383,0.139249,0.104039,0.0969261,23292.9,20534.9,24133.6,23286.4,37061.5,34872.7,43798.2,41632.8,1.6062,1.6912,-0.0832975,0,33.815,999.9,56.403,37.806,41.0994,56.0265,37.4199,1,0.998415,9.28105,20.002,5.23286,11.998,4.9552,3.304,9999,9999,999.9,9999,1.86804,1.86386,1.87131,1.86234,1.86169,1.8681,1.85825,1.86447,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,2.486,0.4868,2.09708360217984,0.00089977166490486,-7.69225512227415e-07,3.47747518124884e-10,0.486815640529035,0,0,0,1,1906,2,25,39.8,39.7,1.73584,2.40967,1.44775,2.29736,1.44409,2.38159,43.2362,13.0288,18,398.894,438.014,24.5048,39.733,30.0002,39.2365,39.2387,34.8217,59.6099,0,20.3327,810.006,23.0174,92.5695,97.8025
434,NA,1686934108.6,11603.5999999046,2023-06-16 11:48:28,11:48:28,5,"lubb_08_control_prgl2_09","gibson",1686934100.81429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,819.481004888179,786.621690909091,3.41292475832578,68.3767823516543,0,23.0400299516736,25.655023030303,-0.00723251229382456,119.241529987736,33,7,0,0,0,0,0,0,0,1.65,0.5,"0: Broadleaf",2,TRUE,1686934100.81429,742.426535714286,783.6625,25.6608035714286,23.0467178571429,739.943892857143,25.1739928571429,500.085928571429,90.4093964285714,0.100007232142857,31.5225392857143,32.46755,999.9,0,0,9999.10714285714,0,1564.99892857143,-41.2359214285714,761.9795,802.149214285714,2.61409964285714,783.6625,23.0467178571429,2.31997857142857,2.08363928571429,19.8157964285714,18.0946678571429,2000.00142857143,0.980006642857143,0.0199932357142857,0,2.39343214285714,0,4301.28214285714,16705.4571428571,51.0287857142857,54.125,51.875,52.3705,50.6382857142857,1960.01142857143,39.99,0,1686934108.6,0,1686931722,11:08:42,1686931718.5,1686931722,6,0.02,0.016,2.364,0.107,420,17,2.19,0.1,-41.083255,-2.30560075046902,0.632333493083357,0,2.614006,0.00221831144464285,0.00440323676401805,1,1,2,"1/2",2.75904,2.71051,0.136333,0.141261,0.104011,0.0968914,23239.4,20487.2,24132.5,23286.8,37061.8,34874.5,43797.1,41633.2,1.606,1.6916,-0.0824034,0,33.8241,999.9,56.355,37.806,41.0601,55.9465,37.8686,1,0.998902,9.28105,20.0024,5.23406,11.998,4.9556,3.304,9999,9999,999.9,9999,1.8681,1.86386,1.87128,1.86237,1.86172,1.86813,1.85822,1.86447,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,2.491,0.4868,2.09708360217984,0.00089977166490486,-7.69225512227415e-07,3.47747518124884e-10,0.486815640529035,0,0,0,1,1906,2,25,39.8,39.8,1.76514,2.39258,1.44775,2.29736,1.44409,2.47559,43.2362,13.0375,18,398.778,438.295,24.511,39.733,30.0005,39.2365,39.2425,35.4162,59.6099,0,20.3252,823.533,23.0173,92.5666,97.8038
